phone_number,name,full_address,latitude,longitude,review_count,rating,website,types,city,verified,country,country_corrected,open_info,cluster_type,distance_to_centroid
1,Miss Fab Jewellery & Diamond Trading LLC,1,25.2697841,55.3302062,7.0,3.3,0,Diamond dealer,Dubai,True,United Arab Emirates,United Arab Emirates,1,241,0.29324329653763753
1,Reef Al Shami Restaurant,1,25.2920819,55.3711163,32.0,4.4,0,Restaurant,Dubai,True,United Arab Emirates,United Arab Emirates,1,426,0.2938388592104165
1,Value Cars,1,54.5701675,-1.1763818,77.0,4.6,1,Used car dealer,Middlesbrough,True,United Kingdom,United Kingdom,1,8,0.4602552228350107
1,AL IHSAN USED CARS TR.,1,25.3513308,55.4824775,114.0,4.5,0,"Used car dealer, Car dealer",Sharjah,True,United Arab Emirates,United Arab Emirates,1,8,0.2954413785781413
1,Better Life Clinic LLC,1,25.256745,55.2987022,224.0,4.4,1,"Skin care clinic, Dental clinic, Dermatologist, General practitioner, Obstetrician-gynecologist, Maternity hospital",Dubai,True,United Arab Emirates,United Arab Emirates,1,243,0.2928538276341042
1,Top Cars Rental,1,25.3980216,55.4404186,32.0,4.4,1,Car rental agency,Ajman,True,United Arab Emirates,United Arab Emirates,0,213,0.2959771000675095
1,Ravoo Schilderwerken,1,52.0875723,5.2266203,3.0,3.7,1,"Painter, Craft",Zeist,True,Netherlands,Netherlands,1,81,0.35260430624853706
1,Norton Travel Network,1,40.8059748,-74.1928672,4.0,2.0,1,Travel agency,Bloomfield,False,NJ,USA,1,13,0.8686336136811013
1,AlKhatib Jewellery Dubai,1,25.2709243,55.2980508,41.0,4.7,1,Jewelry store,Dubai,True,United Arab Emirates,United Arab Emirates,1,432,0.2930851502609934
1,Arizmendi Bakery,1,37.763405,-122.4664416,1000.0,4.7,1,"Bakery, Coffee shop, Cookie shop, Pizza restaurant, Restaurant",San Francisco,True,CA,USA,0,445,1.684648617059931
1,Dr Alma Villanueva Filipino Dentist,1,25.2531627,55.3317589,2.0,5.0,0,Dental clinic,Dubai,False,United Arab Emirates,United Arab Emirates,0,48,0.29297668891720535
1,Fast and Friendly Auto Sales LLC,1,33.7493886,-84.27611519999999,303.0,4.3,1,"Window tinting service, Glass repair service, Tire shop, Used car dealer",Decatur,True,GA,USA,1,211,1.0145843216977641
1,Little Flower English School,1,25.2795826,55.3385463,176.0,4.2,1,School,Dubai,True,United Arab Emirates,United Arab Emirates,1,204,0.2934515869259038
1,The Rich Resort & Casino,1,10.6359005,103.5008562,87.0,4.3,0,"Casino, Resort hotel, Hotel, Restaurant",Preah Sihanouk,True,Cambodia,Cambodia,0,132,0.8782308901174636
1,Techno Lock Keys Trading ( تكنو لوك لتجارة المفاتيح ),1,25.3199127,55.407002,90.0,4.5,1,"Locksmith, Wholesaler",Sharjah,True,United Arab Emirates,United Arab Emirates,1,194,0.2944989291497114
1,Al Tayer Travel Agency LLC Main office,1,25.2625793,55.3182383,32.0,4.4,1,Travel agency,Dubai,False,United Arab Emirates,United Arab Emirates,0,13,0.29305797732723793
1,MEDCARE PHARMACY - MED7,1,25.2659073,55.3823168,8.0,3.9,0,Pharmacy,Dubai,True,United Arab Emirates,United Arab Emirates,1,415,0.2934681259664774
1,Jiben and zatar bakery مخبز جبن و زعتر,1,25.1914615,55.4072941,33.0,4.5,0,Bakery,Dubai,False,United Arab Emirates,United Arab Emirates,1,445,0.292377068188149
0,Cumbria Constabulary - Brampton Police Station,1,54.9419296,-2.7393776,32.0,4.4,0,Police station,Brampton,True,United Kingdom,United Kingdom,0,50,0.4874214694132354
1,Police Scotland,1,54.7377978,-4.4156206,32.0,4.4,1,Police department,Newton Stewart,True,United Kingdom,United Kingdom,0,50,0.5167207608229252
1,Gala Supermarket,1,25.1799415,55.2690997,42.0,4.3,1,Supermarket,Dubai,True,United Arab Emirates,United Arab Emirates,1,427,0.29141886515739496
1,Access Al sajaa clinic Br of Aster DM Healthcare,1,25.3009128,55.6297822,32.0,4.4,0,Medical Center,Sharjah,True,United Arab Emirates,United Arab Emirates,0,170,0.29545136736827976
1,Atraf Real Estate,1,25.2862315,55.3514168,1.0,5.0,0,Real estate agency,Dubai,True,United Arab Emirates,United Arab Emirates,1,42,0.29363283121047945
1,AL BARJEEL REAL ESTATE EST.,1,25.2966651,55.3898378,32.0,4.4,0,Real estate agency,Dubai,True,United Arab Emirates,United Arab Emirates,0,42,0.29401877359867185
1,Wildlands,1,52.7828075,6.891205599999999,1000.0,4.3,1,"Zoo, Theme park, Tourist attraction",Emmen,True,Netherlands,Netherlands,1,461,0.3221125736214287
1,افضل محامي في دبي افضل محامي في الاماراتLawyers in Dubai,1,25.2445605,55.3151393,1.0,3.0,1,"Civil law attorney, Criminal justice attorney, Family law attorney, Law firm, Attorney",Dubai,True,United Arab Emirates,United Arab Emirates,0,373,0.2927425065674085
0,Metro Hit World Trading LLC - Gents Clothing,1,25.272974,55.3166015,32.0,4.4,0,Men's clothing store,Dubai,False,United Arab Emirates,United Arab Emirates,1,418,0.2932211055377161
1,petsky,1,25.0786339,55.1528929,1000.0,4.9,1,Pet store,Dubai,True,United Arab Emirates,United Arab Emirates,1,390,0.2891056179229263
0,German War Cemetery (Kriegsgräberstätte),1,50.0682556,6.1867438,32.0,4.4,0,Military cemetery,Daleiden,False,Germany,Germany,1,392,0.34353945074852216
1,Win Zen Flower Shop,1,25.2704549,55.3148485,34.0,5.0,0,"Florist, Dried flower shop, Flower market, Flower delivery, Flower designer, Silk plant shop",Dubai,True,United Arab Emirates,United Arab Emirates,1,69,0.29316973157352283
1,Deira Private School Nursery Al Twar,1,25.2428609,55.3991624,34.0,5.0,1,Preschool,Dubai,True,United Arab Emirates,United Arab Emirates,1,14,0.2931810498704718
1,Al daar bakery,1,25.3688422,55.4951627,1.0,4.0,0,Bakery,Ajman,False,United Arab Emirates,United Arab Emirates,0,445,0.29580215509291397
1,Kick Ass Bar,1,55.9479408,-3.1928038,78.0,4.3,1,"Gastropub, Bar, Restaurant",Edinburgh,True,United Kingdom,United Kingdom,1,47,0.4954798835406361
0,Dalbah Properties,1,25.3019341,55.3738128,1.0,5.0,0,Real estate agency,Sharjah,False,United Arab Emirates,United Arab Emirates,0,42,0.29401685163818697
1,Room,1,55.7953145,-4.8691602,542.0,4.4,1,"Delivery Restaurant, Bar, Cocktail bar, Coffee shop, Eclectic restaurant, Family restaurant, Restaurant, Takeout Restaurant",Largs,True,United Kingdom,United Kingdom,1,230,0.5246699225041778
1,The Colonies RV Travel Park & Country Store,1,37.0219444,-76.2983333,225.0,4.4,1,RV park,Fort Monroe,True,VA,USA,0,362,0.8872773265441242
1,Heliu Campground,1,24.1777218,121.5131031,339.0,4.4,0,Campground,Xiulin Township,False,"Hualien County, Taiwan",Taiwan,0,108,1.2536853874528227
1,Flash Casino Haarlem Rozenstraat,1,52.387704,4.636292,33.0,4.2,1,"Casino, Amusement center, Gambling house",Haarlem,True,Netherlands,Netherlands,1,88,0.36203716153123267
1,Aloft Dubai Airport,1,25.2468598,55.3482089,610.0,4.2,1,"Hotel, Meeting planning service, Wedding venue",Dubai,True,United Arab Emirates,United Arab Emirates,0,132,0.29296343025618893
1,Right Solution Auto Repair & car wash,1,24.9826492,55.2110105,328.0,4.3,1,"Car wash, Auto air conditioning service, Auto electrical service, Auto painting, Auto radiator repair service, Car battery store, Auto repair shop, Oil change service",Dubai,True,United Arab Emirates,United Arab Emirates,1,260,0.2878313789415254
1,Police Scotland,1,56.0587262,-3.2356768,32.0,4.4,1,Police department,Burntisland,True,United Kingdom,United Kingdom,0,50,0.4962818195950618
1,Gaelan Pharmacy,1,25.3122885,55.3748487,52.0,5.0,1,Pharmacy,Sharjah,True,United Arab Emirates,United Arab Emirates,1,415,0.2941939383074972
1,Enterprise Rent-A-Car,1,46.7384629,-117.1733486,145.0,4.3,1,"Car rental agency, Van rental agency",Pullman,True,WA,USA,1,213,1.6205063344748987
1,For Heaven’s Cakes,1,37.0479265,-76.4199549,28.0,5.0,1,Bakery,Hampton,True,VA,USA,1,445,0.889447875296283
1,Dakreparatie Holland,0,52.190951,5.2795551,32.0,4.4,1,"Roofing contractor, Service establishment",Dubai,True,United Arab Emirates,United Arab Emirates,1,338,0.3514164399126044
0,Misriyeen grocery,1,23.6462873,53.7074736,1.0,3.0,0,Grocery store,Abu Dhabi,False,United Arab Emirates,United Arab Emirates,0,427,0.2580261947187047
1,KNIGHT ARMOUR HOTEL,1,25.2607302,55.322946,1000.0,3.3,0,Hotel,Dubai,True,United Arab Emirates,United Arab Emirates,0,132,0.29305331683059277
0,Perfect group consultancy,1,25.2785278,55.3515556,5.0,1.0,0,Insurance agency,Dubai,False,United Arab Emirates,United Arab Emirates,0,267,0.29350608935010714
1,CATO CASINO PRESENT,0,-33.8482439,150.93197469999998,2.0,5.0,0,"Casino, Service establishment",Dubai,True,United Arab Emirates,United Arab Emirates,1,88,1.7542979665608396
1,"Geneva Business School, UAE",1,25.3323014,55.3905997,11.0,4.4,1,"Educational consultant, Educational institution",Sharjah,False,United Arab Emirates,United Arab Emirates,1,96,0.29461254646063467
1,Maritim Jolie Ville Resort & Casino Sharm El Sheikh,1,27.911885,34.3252686,1000.0,4.3,1,Hotel,Second Sharm Al Shiekh,True,Egypt,Egypt,0,132,0.424457119848963
1,Baird Street Police Station - Police Scotland,1,55.8693741,-4.2368292,32.0,4.4,1,Police department,Glasgow,True,United Kingdom,United Kingdom,0,50,0.513663108026784
1,КАМЕНЬ+,1,57.1531542,65.6160943,32.0,4.4,1,Funeral home,Tyumen,False,Russia,Russia,1,174,0.7064432129926927
1,777 Carrefour Supermarket,1,25.1727068,55.2293558,34.0,4.5,1,Supermarket,Dubai,True,United Arab Emirates,United Arab Emirates,1,427,0.29108141756518763
1,Geelse Aquarium Specialist,1,51.145474,5.000908,101.0,4.6,1,Aquarium,Geel,True,Belgium,Belgium,1,84,0.3593784280821086
1,School,1,25.3315175,55.4253064,1.0,1.0,0,Primary school,Sharjah,False,United Arab Emirates,United Arab Emirates,0,14,0.29479302619325
1,AB FITNESS,1,25.2598708,55.2710148,323.0,4.5,1,Gym,Dubai,True,United Arab Emirates,United Arab Emirates,1,99,0.2927538457602777
1,Mount Sinai Memorial Park and Mortuaries,1,34.1492152,-118.3159222,59.0,4.7,1,"Cemetery, Casket service, Cremation service, Funeral director, Funeral home, Monument maker",Los Angeles,True,CA,USA,1,54,1.6060069275530309
1,Famous Aquarium and Pets Dubai,1,25.2360502,55.3181246,372.0,4.4,1,"Pet store, Aquarium shop, Aquarium, Tropical fish store",Dubai,True,United Arab Emirates,United Arab Emirates,1,84,0.29261806066807144
1,AL AREF SUPER MARKETالعارف سوبر ماركت,1,23.6586437,53.7212942,3.0,4.7,0,Supermarket,Abu Dhabi,True,United Arab Emirates,United Arab Emirates,1,427,0.25829532080732265
0,Central Station (IB),1,33.5127005,-86.80812449999999,32.0,4.4,0,Bus stop,Birmingham,True,AL,USA,0,66,1.0578909863625638
1,Next,1,25.2524722,55.331831,105.0,4.4,1,Clothing store,Dubai,True,United Arab Emirates,United Arab Emirates,1,418,0.2929656562921435
0,Planet Snoopy,1,39.3427133,-84.2690409,1000.0,4.6,1,"Theme park, Entertainment, Recreation, Tourist information center",Mason,False,OH,USA,1,289,1.0318952607356184
0,Ayr Bus Station,1,55.4620996,-4.6341363,14.0,3.0,1,Bus station,Ayr,True,United Kingdom,United Kingdom,0,492,0.5204872205415866
1,Mt. Yonah Book Exchange,1,34.6489656,-83.73547289999999,139.0,4.7,1,Used book store,Cleveland,True,GA,USA,1,20,1.007443327531627
0,Wadi Al Bayan Computer Co LLC,1,25.2667973,55.3229162,1.0,5.0,0,Computer store,Dubai,True,United Arab Emirates,United Arab Emirates,0,165,0.2931536163533954
1,S-Tree Campground,1,37.3869014,-84.0737772,93.0,4.5,1,"Campground, Park",Sandgap,False,KY,USA,0,108,1.0214322658053663
1,Denetim UR,1,25.3916039,55.4382429,1.0,5.0,0,Accounting firm,Ajman,False,United Arab Emirates,United Arab Emirates,1,78,0.2958588284481885
1,Karisma Schmuck,1,50.1220642,8.6896165,32.0,5.0,1,"Costume jewelry shop, Jewelry buyer, Jewelry repair service, Wholesale jeweler",Frankfurt,True,Germany,Germany,1,432,0.30131101256187026
1,"Beamish, the Living Museum of the North",1,54.8847523,-1.6593206,1000.0,4.8,1,"Open air museum, Museum, Tourist attraction",Stanley,True,United Kingdom,United Kingdom,1,82,0.46858287252878417
1,Almaya Supermarket,1,25.1912773,55.2701223,356.0,3.9,1,Supermarket,Dubai,True,United Arab Emirates,United Arab Emirates,1,427,0.29161228324388105
1,Edge Creekside Hotel,1,25.2589953,55.3218905,880.0,4.6,1,Hotel,Dubai,True,United Arab Emirates,United Arab Emirates,0,132,0.2930187667360229
0,Medcare Store -Aster,1,25.2940686,55.399173,10.0,3.5,0,Department store,Dubai,False,United Arab Emirates,United Arab Emirates,1,277,0.29402785001540865
1,Park Regis by Prince Dubai Islands,1,25.3082548,55.3167231,69.0,4.5,1,Resort hotel,Dubai,True,United Arab Emirates,United Arab Emirates,0,132,0.2938061489869148
1,Royal bay fresh Supermarket Jaddaf,1,25.2223913,55.3315241,12.0,3.7,0,Supermarket,Dubai,True,United Arab Emirates,United Arab Emirates,1,427,0.29246601956243223
1,AMA CONSULTANTS,1,25.2555144,55.3019947,34.0,5.0,1,Immigration attorney,Dubai,True,United Arab Emirates,United Arab Emirates,1,371,0.2928515415395885
1,D1 Gourmet Restaurant and Cafe,1,25.2269339,55.34353,116.0,4.4,0,"Cafe, Restaurant, Hookah bar, Lounge",Dubai,True,United Arab Emirates,United Arab Emirates,0,426,0.29260773266004697
1,Village Greens Park,1,39.6363649,-104.8768884,846.0,4.6,1,"Park, Tourist attraction",Greenwood Village,False,CO,USA,0,181,1.3856192151746862
0,Consett Bus Station,1,54.852877,-1.8319809,11.0,2.7,0,Bus station,Consett,True,United Kingdom,United Kingdom,0,492,0.47160317851049244
1,Main FIRE office Dubai Airports,1,25.2566185,55.3762322,9.0,4.9,0,Fire station,Dubai,False,United Arab Emirates,United Arab Emirates,1,50,0.2932805945825102
1,Al Misk Auto Tyres Repair,1,25.293228,55.614556,2.0,4.5,0,Auto repair shop,Sharjah,False,United Arab Emirates,United Arab Emirates,0,260,0.29523677149104643
1,Salvage World Mobile,1,30.6714317,-88.0983286,289.0,3.5,1,Home goods store,Mobile,True,AL,USA,1,249,1.0754126273620443
1,The Cut Corner Gents Salon,1,25.2954902,55.3750801,311.0,4.9,0,Hair salon,Dubai,True,United Arab Emirates,United Arab Emirates,1,233,0.29391726572593274
1,دار الشهباء لتجارة السيارات,1,25.3403598,55.6412104,2.0,5.0,0,Car dealer,Sharjah,False,United Arab Emirates,United Arab Emirates,1,8,0.29616703490554885
1,ATS TECHNICAL SERVICES,1,25.2804813,55.3906163,16.0,4.6,1,"Plumber, Advertising agency, Electrical engineer, Exhibition planner, Interior Decorator, Mechanical contractor, Interior fitting contractor, Woodworker",Dubai,True,United Arab Emirates,United Arab Emirates,1,147,0.29375542456274256
1,TheDentist.ae | Best Dentist in Dubai,1,25.2641853,55.3851859,5.0,5.0,1,Cosmetic dentist,Dubai,True,United Arab Emirates,United Arab Emirates,1,150,0.29345563131054964
1,The Torino Bar And Cafe,1,55.9659299,-3.1555531,75.0,4.0,1,"Pub, Cafe",Edinburgh,True,United Kingdom,United Kingdom,1,97,0.49483822145544437
1,Rietdekkersbedrijf Van Den Berg,1,52.1653075,5.6339708,6.0,5.0,1,Roofing contractor,Kootwijkerbroek,True,Netherlands,Netherlands,1,338,0.3453705142932959
1,Dakkenners.nl,1,52.1021959,5.0668283,32.0,4.4,1,Roofing contractor,Utrecht,True,Netherlands,Netherlands,0,338,0.3553208836648143
1,ProjektM Real Estate Ass Management,1,50.12105,8.675049999999999,1.0,1.0,0,"Real estate consultant, Investment service, Real estate developer",Frankfurt,True,Germany,Germany,1,42,0.30155917463365456
1,The Farm - Eureka Springs Campground & Events,1,36.4862954,-93.8124232,327.0,4.8,1,"Campground, Disc golf course, Live music venue",Eureka Springs,True,AR,USA,0,108,1.186144474393466
1,OYO 473 Home 1503,1,24.4942437,54.4068603,32.0,4.4,1,Hotel,Abu Dhabi,True,United Arab Emirates,United Arab Emirates,0,132,0.2755249776474514
0,Cumbria Constabulary - Alston Police Station,1,54.8104573,-2.4363889,32.0,4.4,0,Police station,Alston,True,United Kingdom,United Kingdom,0,50,0.4821613379018152
1,RUKIN AL ZAWYA CAFETERIA,1,25.305931,55.6214004,10.0,4.5,0,Restaurant,Sharjah,False,United Arab Emirates,United Arab Emirates,1,426,0.2954855254868219
1,See My Campsite,1,40.3971696,-111.9309402,32.0,4.4,1,Information services,Saratoga Springs,True,UT,USA,1,54,1.5092154695574516
1,The Middle East Auditing office - Sharjah,1,25.3299416,55.497517,32.0,4.4,0,Auditor,Sharjah,True,United Arab Emirates,United Arab Emirates,1,104,0.2951730731085358
1,Al Kuwait Hospital Dubai - مستشفى الكويت بدبي,1,25.2815635,55.3180038,322.0,3.8,1,"Hospital, General hospital",Dubai,True,United Arab Emirates,United Arab Emirates,1,7,0.29337108587971344
0,سعد,1,25.2919567,55.365513,32.0,4.4,0,Hair salon,Dubai,False,United Arab Emirates,United Arab Emirates,0,233,0.2938056929793873
1,Columbia Gorge Toyota,1,45.6109578,-121.2073379,1000.0,4.8,1,"Car dealer, Toyota dealer, Used car dealer",The Dalles,True,OR,USA,1,8,1.6851287320261952
0,Aquarium Concepts,1,25.2235972,55.3599358,3.0,2.7,0,Pet store,Dubai,False,United Arab Emirates,United Arab Emirates,0,390,0.2926436544602729
1,Hardware Store,1,25.2247891,55.4180025,18.0,3.9,0,Hardware store,Dubai,False,United Arab Emirates,United Arab Emirates,1,165,0.29298794685084745
1,Spectrum Nursery,1,25.2865587,55.3326308,58.0,4.9,1,"Nursery school, Nursing school, Preschool",Dubai,True,United Arab Emirates,United Arab Emirates,1,14,0.2935344263709599
0,Kamkar Hospital,1,25.2858691,55.3353652,2.0,5.0,0,Hospital,Dubai,False,United Arab Emirates,United Arab Emirates,0,7,0.293538099645865
1,BE Elegant beauty salon,1,25.4049327,55.4991649,2.0,4.0,0,Beauty salon,Ajman,False,United Arab Emirates,United Arab Emirates,1,44,0.29642083910614087
1,Dr. Freda Medical center,1,25.2264346,55.3409162,60.0,4.9,1,"Dental clinic, General practitioner",Dubai,True,United Arab Emirates,United Arab Emirates,1,48,0.2925849752261339
1,Regal Dubai Travel Agency LLC,1,25.1856563,55.2756837,32.0,4.4,0,Travel agency,Dubai,True,United Arab Emirates,United Arab Emirates,1,13,0.2915497072396735
1,Tawoos Al Madeena Supermarket,1,25.2460768,55.3102592,35.0,3.7,1,Supermarket,Dubai,True,United Arab Emirates,United Arab Emirates,0,427,0.29274071784667377
1,ADNOC Service Station | Al Quoz (880),1,25.3530514,55.4513904,248.0,4.1,1,"Gas station, ATM, Bakery, Car wash, Coffee shop, Convenience store, Deli, Fuel supplier, Oil change service, Pressure washing service",Sharjah,True,United Arab Emirates,United Arab Emirates,1,492,0.2952950371352442
1,RadioShack,1,40.7224495,-99.0821297,32.0,4.4,1,Electronics store,Kearney,False,NE,USA,0,17,1.289706332627959
1,RAKBANK ATM - Al Razouki Exchange Muwallah N.P Sharjah,1,25.2934025,55.4413547,2.0,1.5,1,ATM,Sharjah,True,United Arab Emirates,United Arab Emirates,1,168,0.2942529341220223
1,Boekhandel De Slegte Amsterdam,1,52.3656631,4.8932363,325.0,4.4,1,Book store,Amsterdam,True,Netherlands,Netherlands,1,20,0.3576480800514594
1,Bank of Baroda Hamriya Free Zone,1,25.4637052,55.4842114,4.0,3.0,0,Bank,Sharjah,False,United Arab Emirates,United Arab Emirates,1,203,0.29730797315158985
0,Alzenau Cemetery,1,50.0837034,9.075909,32.0,4.4,0,Cemetery,Alzenau,False,Germany,Germany,0,190,0.29507748531412964
0,Revolution Laundry,1,52.036676,4.504956099999999,32.0,4.4,1,Laundry service,Zoetermeer,False,Netherlands,Netherlands,1,118,0.36518720827441087
1,Hakawi Cafe,1,25.3922321,55.4893922,167.0,4.1,0,"Tea house, Cafeteria, Fast food restaurant, Hookah bar",Ajman,True,United Arab Emirates,United Arab Emirates,1,351,0.29615598669007276
1,Quality Used Cars,1,-34.8646558,138.6008252,68.0,4.1,1,Used car dealer,Blair Athol SA,True,Australia,Australia,1,8,1.5567923227423932
0,GCC,1,25.2719786,55.3385197,32.0,4.4,0,Church,Dubai,False,United Arab Emirates,United Arab Emirates,0,188,0.29332555429142093
1,Hekaya Car Rental,1,25.1720176,55.4088791,20.0,4.8,1,Car rental agency,Dubai,True,United Arab Emirates,United Arab Emirates,1,213,0.2920647002261587
0,Korbach Jewish Cemetery,1,51.2710966,8.8790479,32.0,4.4,1,Cemetery,Korbach,False,Germany,Germany,0,190,0.2928062015414163
1,Laundry-SB Rapido GmbH,1,51.17852,6.82903,88.0,3.4,1,"Laundromat, Laundry",Düsseldorf,True,Germany,Germany,1,118,0.3280358883603279
0,Alter Jüdischer Friedhof Rödelheim,1,50.1258224,8.5992274,32.0,4.4,1,Cemetery,Frankfurt,False,Germany,Germany,0,190,0.3027996424615438
1,Shabab Al Shay Cafeteria,1,25.3943776,55.5627468,35.0,4.7,1,"Cafe, Restaurant",Ajman,True,United Arab Emirates,United Arab Emirates,1,426,0.2966068527990037
1,First Choice Cars | Buy & Sell Used Cars & Commercial Vehicles,1,25.3444659,55.4780565,160.0,4.8,1,"Used car dealer, Car dealer, Motor vehicle dealer, Truck dealer",Sharjah,True,United Arab Emirates,United Arab Emirates,1,8,0.2953030663421133
1,Enterprise Rent-A-Car,1,40.6986888,-75.1756881,104.0,4.3,1,"Car rental agency, Van rental agency",Phillipsburg,True,NJ,USA,1,213,0.8844911623908315
1,Wind Creek Aruba,1,12.5191998,-70.0377745,339.0,4.2,1,Casino,Oranjestad,True,Aruba,Aruba,1,88,0.7933151807230487
1,Shoe Dept. Encore,1,44.464954,-73.1837431,74.0,3.5,1,"Shoe store, Fashion accessories store",South Burlington,True,VT,USA,1,182,0.873223481714758
1,Geldmaat,1,52.072248,5.123548,32.0,4.4,1,"Bank, ATM",Utrecht,True,Netherlands,Netherlands,1,203,0.35442297849579957
0,Newcastle Immigration and Visa Services,1,25.2645724,55.3341912,32.0,4.4,1,Immigration attorney,Dubai,False,United Arab Emirates,United Arab Emirates,0,371,0.293179020839023
1,Hellabrunn Zoo,1,48.0969444,11.5538889,1000.0,4.5,1,"Zoo, Animal park, Tourist attraction",Munich,True,Germany,Germany,1,461,0.26837916042533116
1,Die TUI in Frankfurt,1,50.1021385,8.681178,25.0,4.7,1,Travel agency,Frankfurt,True,Germany,Germany,1,13,0.3015543916845278
1,Kitchener Hyundai,1,43.424644,-80.481291,1000.0,4.4,1,"Hyundai dealer, Auto body shop, Auto parts store, Auto repair shop, Car dealer, Car repair and maintenance service, Mechanic, Resume service, Used car dealer, Used truck dealer",Kitchener,True,"ON, Canada",Canada,1,26,0.9870601698184177
1,New W Mart Supermarket,1,25.2271683,55.2799988,24.0,4.3,0,Supermarket,Dubai,True,United Arab Emirates,United Arab Emirates,1,427,0.29226112856696107
1,Muscle & Fitness Gym,1,25.2779309,55.3505102,10.0,4.4,0,Gym,Dubai,True,United Arab Emirates,United Arab Emirates,1,99,0.2934904208290027
1,Famous Footwear,1,42.9543416,-78.8778581,299.0,4.4,1,Shoe store,Buffalo,True,NY,USA,1,182,0.9579065495954052
1,GFL Jewellery Trading LLC,1,25.2704023,55.3149107,1.0,5.0,0,Jewelry store,Dubai,False,United Arab Emirates,United Arab Emirates,1,432,0.2931692028950005
0,Painter in Dubai,1,25.2919048,55.3303864,27.0,4.4,1,Painter,Dubai,True,United Arab Emirates,United Arab Emirates,1,81,0.29361057144922925
1,WAHAT AL HAYAWANAT PET SHOP SUPPLIES,1,25.3537801,55.3833203,3.0,3.7,0,Pet supply store,Sharjah,False,United Arab Emirates,United Arab Emirates,1,390,0.2949275506893884
1,PetsFirst Veterinary Clinic,1,25.0251031,55.1392317,62.0,4.9,1,Veterinarian,Dubai,True,United Arab Emirates,United Arab Emirates,1,180,0.288143457109473
1,Geldmaat,1,52.187427,5.2935791,32.0,4.4,1,ATM,Soest,False,Netherlands,Netherlands,1,168,0.35118368053934057
1,"Regent Palace Hotel, Dubai",1,25.2533515,55.303952,1000.0,3.7,1,Hotel,Dubai,True,United Arab Emirates,United Arab Emirates,0,132,0.2928264802686488
1,Lido Restaurant & Cafe مطعم و مقهى ليدو,1,25.2605353,55.3315246,1000.0,4.1,1,"Cafe, Tunisian restaurant, Coffee shop, Moroccan restaurant, Restaurant",Dubai,True,United Arab Emirates,United Arab Emirates,1,426,0.29309745023316225
1,Burj Nahar Park,1,25.2752587,55.3160257,311.0,4.3,0,Park,Dubai,False,United Arab Emirates,United Arab Emirates,0,181,0.29325577403090364
0,Reefer Services and Maintenance,1,25.3070538,55.6311225,32.0,4.4,0,Auto repair shop,Sharjah,False,United Arab Emirates,United Arab Emirates,0,260,0.29556024043167184
1,ADMIRAL HARDWARE L.L.C.,1,25.2708919,55.3125912,14.0,3.7,1,Hardware store,Dubai,True,United Arab Emirates,United Arab Emirates,1,165,0.2931645429246098
1,Sharjah Royal Tulip Apartments,1,25.345893,55.399606,883.0,3.3,1,Hotel,Sharjah,True,United Arab Emirates,United Arab Emirates,0,132,0.29488747879538413
0,Taj Al Khaleej,1,25.3464445,55.6386634,32.0,4.4,0,Car dealer,Sharjah,False,United Arab Emirates,United Arab Emirates,0,8,0.2962525003193211
1,Hillandale Park,1,38.4416558,-78.89558149999999,501.0,4.6,1,"Park, Tourist attraction",Harrisonburg,False,VA,USA,1,181,0.9369907589318912
1,T.K Holidays Travel Agency,0,46.423669,-57.9397877,32.0,4.4,1,"Travel agency, Service establishment",Dubai,True,United Arab Emirates,United Arab Emirates,1,13,0.6513689074546376
0,Guaranteed Roofing & Construction,1,34.49913,-97.9685753,1.0,5.0,0,Roofing contractor,Duncan,False,OK,USA,0,338,1.2533368756773984
1,"Painting service villas,home,appartment walls and studio in UAE",1,25.21937,55.272887,2.0,5.0,0,Painting,Dubai,True,United Arab Emirates,United Arab Emirates,1,81,0.2920929112103303
1,مكتبة منارة العلم للقرطاسية - Manarat AlEilm stationery,1,23.6614184,53.727343,43.0,4.1,0,Shopping mall,Abu Dhabi,True,United Arab Emirates,United Arab Emirates,0,199,0.25836865589401353
1,Candy Spa & Massage,1,25.4129359,55.5018493,16.0,3.8,1,"Massage spa, Massage therapist",Ajman,True,United Arab Emirates,United Arab Emirates,1,280,0.29656816736627234
1,St. Bonifatiuskirche,1,50.0981217,8.6778431,64.0,4.6,1,Catholic church,Frankfurt,True,Germany,Germany,0,201,0.301630726408307
1,Fremdenverkehrsamt Malta,1,50.1162337,8.6791308,6.0,4.5,1,Tourist information center,Frankfurt,True,Germany,Germany,1,337,0.3015158893863647
1,Al Ghubaiba Tourism LLC | Best VIP Desert Safari Dubai Tour Operator,1,25.2624513,55.2958821,52.0,4.3,1,"Tour operator, Airport shuttle service, Cruise agency, Tourist attraction, Tourist information center, Transportation escort service, Transportation service",Dubai,True,United Arab Emirates,United Arab Emirates,1,286,0.29293286922817413
1,Smile Avenue Dental Clinic,1,25.1857245,55.274672,149.0,5.0,1,Dental clinic,Dubai,True,United Arab Emirates,United Arab Emirates,1,48,0.291545277417963
1,FMA ACCOUNTING AND AUDITING SHARJAH,1,25.3323584,55.4831661,32.0,4.4,1,Auditor,Sharjah,True,United Arab Emirates,United Arab Emirates,1,104,0.29513189657887723
1,Al Qusais Community Park,1,25.2749083,55.371545,106.0,4.0,1,Park,Dubai,False,United Arab Emirates,United Arab Emirates,1,181,0.2935570905286813
